Temperature_LivingRoom,Humidity_LivingRoom,Temperature_Kitchen,Humidity_Kitchen,Temperature_Bedroom,Humidity_Bedroom,Outdoor_Temperature,Outdoor_Humidity,Windspeed,Light_Intensity,Energy_Consumption,Timestamp
93.45,16.39,34.57,48.59,55.62,85.81,11.29,10.8,31.64,41.32,271.88,2004-09-29 08:00:00
37.38,39.19,85.15,83.67,80.55,75.53,4.04,14.94,73.22,59.48,375.86,2004-09-29 09:00:00
67.39,71.69,91.14,63.51,27.56,8.3,43.21,70.98,28.19,12.01,278.42,2004-09-29 10:00:00
99.87,41.89,21.63,16.46,86.28,81.96,61.33,54.72,95.14,22.83,370.62,2004-09-29 11:00:00
41.54,2.47,41.86,38.42,94.95,35.82,83.48,76.66,14.73,96.27,358.93,2004-09-29 12:00:00
63.1,59.66,1.17,69.92,5.56,18.54,9.86,37.82,79.57,70.74,232.62,2004-09-29 13:00:00
10.67,79.85,46.08,3.26,22.38,78.52,73.33,18.84,3.8,29.52,266.41,2004-09-29 14:00:00
79.49,93.84,57.29,9.11,50.21,99.88,93.87,99.32,69.94,42.61,438.2,2004-09-29 15:00:00
89.31,89.52,14.44,77.54,91.93,89.85,70.68,53.74,77.67,51.62,463.72,2004-09-29 16:00:00
32.12,25.89,54.07,45.6,52.45,26.07,59.06,66.21,80.68,59.0,303.49,2004-09-29 17:00:00
75.61,16.94,12.11,17.96,84.63,55.61,45.53,76.22,12.41,0.62,237.32,2004-09-29 18:00:00
31.1,24.89,30.73,97.36,56.77,58.91,65.57,39.77,97.9,97.33,420.59,2004-09-29 19:00:00
76.92,21.17,88.02,10.09,62.99,45.72,3.92,90.39,96.11,90.74,329.32,2004-09-29 20:00:00
19.25,33.3,95.57,10.64,58.33,48.55,15.19,88.66,13.42,59.27,289.46,2004-09-29 21:00:00
31.82,41.8,21.14,62.47,98.87,83.35,68.32,75.64,83.93,47.25,412.64,2004-09-29 22:00:00
56.7,89.55,69.59,13.6,77.95,2.27,84.75,78.83,83.07,2.36,362.95,2004-09-29 23:00:00
97.24,61.41,80.0,56.66,33.97,29.61,6.99,54.25,14.36,56.75,280.52,2004-09-30 00:00:00
62.49,44.21,15.63,43.27,87.87,45.8,34.27,62.98,61.89,9.06,291.05,2004-09-30 01:00:00
23.65,49.44,36.63,32.0,44.57,29.03,34.75,77.36,51.02,87.29,301.27,2004-09-30 02:00:00
94.86,92.21,25.37,47.29,53.51,85.22,55.9,25.27,54.75,4.43,326.5,2004-09-30 03:00:00
83.41,56.6,65.17,20.09,55.81,53.06,61.96,84.74,76.45,54.69,370.35,2004-09-30 04:00:00
89.34,35.84,49.26,64.94,44.08,36.14,11.24,63.59,19.26,13.83,235.31,2004-09-30 05:00:00
18.22,68.85,13.84,97.62,75.85,39.27,59.33,0.76,84.45,27.12,367.72,2004-09-30 06:00:00
7.19,75.81,32.96,56.75,84.4,77.59,33.68,86.87,38.88,50.0,376.8,2004-09-30 07:00:00
61.25,7.1,59.72,57.74,87.35,35.37,24.22,47.65,68.73,56.19,298.75,2004-09-30 08:00:00
13.82,34.79,6.38,73.93,88.29,4.57,52.54,56.6,43.88,50.27,281.14,2004-09-30 09:00:00
71.04,48.37,91.97,54.09,7.18,95.33,14.68,78.45,52.69,74.09,346.69,2004-09-30 10:00:00
51.34,5.9,37.49,62.07,62.89,97.3,60.63,28.64,4.34,78.84,352.15,2004-09-30 11:00:00
88.93,61.36,48.24,86.1,24.04,39.87,50.77,4.94,68.86,18.86,307.97,2004-09-30 12:00:00
33.32,41.45,63.85,6.55,34.09,27.44,0.15,69.17,23.59,16.64,178.07,2004-09-30 13:00:00
79.8,3.92,90.02,68.69,17.17,35.01,95.0,61.88,60.87,65.31,361.15,2004-09-30 14:00:00
46.27,16.73,15.09,68.73,88.39,30.02,50.34,99.22,25.72,39.02,295.4,2004-09-30 15:00:00
36.35,3.26,50.95,20.87,12.86,71.04,76.58,88.89,93.41,86.91,346.72,2004-09-30 16:00:00
12.25,22.36,12.25,35.35,12.41,65.33,71.67,15.96,62.16,2.3,227.66,2004-09-30 17:00:00
43.44,28.53,99.85,92.28,14.76,91.74,41.88,57.66,53.38,72.62,398.98,2004-09-30 18:00:00
33.5,6.97,41.76,54.45,55.49,79.26,4.42,98.81,99.06,9.9,308.51,2004-09-30 19:00:00
34.4,59.03,37.33,48.76,32.59,71.21,36.4,42.99,57.59,96.92,333.26,2004-09-30 20:00:00
64.18,9.69,31.89,41.97,74.02,44.69,65.91,83.95,10.43,76.57,313.41,2004-09-30 21:00:00
74.56,81.97,95.61,30.96,42.9,26.27,32.71,32.98,86.98,6.29,311.38,2004-09-30 22:00:00
20.27,61.06,76.52,69.74,4.66,45.38,18.45,98.81,99.89,5.09,291.05,2004-09-30 23:00:00
66.77,81.31,32.48,69.36,18.77,12.8,92.53,64.25,81.69,53.27,343.39,2004-10-01 00:00:00
15.47,37.67,88.17,1.56,20.72,25.33,26.3,9.86,84.82,15.95,210.52,2004-10-01 01:00:00
82.97,35.51,45.73,46.29,71.31,73.13,64.07,77.38,0.83,50.48,346.62,2004-10-01 02:00:00
52.4,23.93,55.64,46.72,47.21,11.85,43.53,76.64,41.0,48.75,276.31,2004-10-01 03:00:00
96.75,87.18,92.87,7.77,61.86,22.34,40.42,67.98,57.89,50.57,346.47,2004-10-01 04:00:00
81.44,68.26,82.1,93.19,71.2,39.54,21.28,27.09,39.66,74.01,378.07,2004-10-01 05:00:00
4.02,81.43,75.81,49.94,39.97,11.27,28.97,10.96,81.89,50.93,300.8,2004-10-01 06:00:00
24.68,1.81,52.39,75.21,76.65,21.44,99.51,56.88,33.2,39.28,337.98,2004-10-01 07:00:00
12.44,49.34,75.33,40.94,86.69,47.68,90.06,70.32,5.5,6.7,344.58,2004-10-01 08:00:00
80.01,35.68,18.92,86.53,98.33,80.87,72.51,0.1,10.6,67.09,383.5,2004-10-01 09:00:00
40.96,1.95,74.09,41.88,65.88,46.83,2.65,63.59,78.81,15.6,264.94,2004-10-01 10:00:00
89.11,18.16,42.28,52.72,31.39,50.05,71.84,71.45,92.23,86.21,347.82,2004-10-01 11:00:00
98.51,59.54,40.05,24.01,24.4,15.09,72.67,65.42,29.23,89.21,277.11,2004-10-01 12:00:00
55.23,6.9,6.15,14.32,21.13,88.74,77.84,20.17,24.85,63.68,244.47,2004-10-01 13:00:00
87.15,31.67,52.55,89.04,77.06,89.15,27.81,69.09,11.4,61.62,384.88,2004-10-01 14:00:00
30.4,70.15,14.19,66.56,70.85,85.72,68.71,52.29,78.42,28.44,400.22,2004-10-01 15:00:00
67.75,72.45,39.25,98.9,35.61,8.45,30.35,9.94,33.93,12.79,234.43,2004-10-01 16:00:00
43.95,77.8,6.74,56.31,4.38,88.46,92.14,49.24,76.92,59.29,377.99,2004-10-01 17:00:00
34.07,24.51,75.86,43.0,92.02,97.57,21.04,56.11,53.69,86.81,393.54,2004-10-01 18:00:00
69.1,60.74,67.9,38.95,96.03,5.76,2.91,41.56,15.46,54.48,272.63,2004-10-01 19:00:00
0.9,45.97,29.49,20.24,44.46,85.45,65.54,15.99,49.89,93.17,319.14,2004-10-01 20:00:00
43.92,47.05,94.14,13.58,73.5,29.92,86.59,5.44,99.04,76.86,400.49,2004-10-01 21:00:00
28.43,76.09,92.3,11.29,91.36,36.02,0.65,11.24,88.48,98.27,330.36,2004-10-01 22:00:00
89.54,44.15,96.14,40.69,11.37,34.09,99.84,62.59,34.0,62.42,352.23,2004-10-01 23:00:00
42.91,4.95,20.11,1.92,25.48,73.96,19.33,52.81,70.16,54.87,217.53,2004-10-02 00:00:00
1.54,36.33,44.16,34.28,54.63,51.32,18.75,75.2,16.12,45.9,256.49,2004-10-02 01:00:00
75.63,69.73,43.22,78.89,71.38,38.45,89.55,14.2,35.85,69.78,391.18,2004-10-02 02:00:00
87.3,32.26,56.12,1.18,37.08,33.09,84.25,7.4,6.21,44.27,226.53,2004-10-02 03:00:00
40.74,16.16,26.33,97.42,51.32,8.79,4.97,4.19,38.9,86.56,222.84,2004-10-02 04:00:00
83.29,36.79,77.44,75.22,48.3,40.44,18.05,27.88,33.87,81.27,321.42,2004-10-02 05:00:00
55.3,20.09,9.58,49.67,66.63,81.89,79.73,82.42,44.78,86.57,370.85,2004-10-02 06:00:00
44.46,16.81,39.74,34.0,39.22,65.86,65.69,22.49,31.59,59.54,271.5,2004-10-02 07:00:00
8.41,68.87,17.89,85.07,40.16,22.08,66.78,55.4,17.19,82.72,305.69,2004-10-02 08:00:00
45.33,15.22,79.62,13.34,96.8,44.18,72.82,45.2,18.76,75.81,360.69,2004-10-02 09:00:00
28.94,68.24,25.74,24.11,45.74,81.62,61.36,6.47,73.39,57.98,329.21,2004-10-02 10:00:00
62.36,35.36,55.62,37.19,8.15,84.44,67.8,67.04,19.37,66.36,324.75,2004-10-02 11:00:00
23.2,68.75,33.35,15.75,90.63,10.47,76.18,10.18,68.47,11.04,274.56,2004-10-02 12:00:00
50.88,18.8,86.66,40.15,1.54,62.82,44.51,85.97,43.31,41.11,308.18,2004-10-02 13:00:00
45.41,85.99,58.68,66.94,72.04,93.75,83.75,92.73,34.33,21.48,457.58,2004-10-02 14:00:00
20.34,85.78,83.06,65.04,6.29,31.8,73.42,24.86,62.41,54.27,342.34,2004-10-02 15:00:00
26.27,93.43,25.67,89.48,54.09,9.18,83.36,79.14,83.1,63.81,397.34,2004-10-02 16:00:00
71.16,90.71,12.77,8.3,12.51,87.01,56.29,17.61,14.17,44.54,251.71,2004-10-02 17:00:00
81.57,80.52,85.13,76.89,6.16,72.02,51.9,72.64,48.43,48.35,392.84,2004-10-02 18:00:00
12.61,90.52,37.46,58.24,20.72,36.89,87.06,20.96,20.61,26.05,295.42,2004-10-02 19:00:00
57.47,52.07,17.53,69.2,90.75,19.88,67.3,58.64,32.89,61.78,333.76,2004-10-02 20:00:00
20.99,83.4,2.22,56.71,31.88,88.14,49.94,80.25,92.38,33.43,341.84,2004-10-02 21:00:00
88.03,72.63,10.82,10.39,81.73,46.83,49.52,89.12,90.38,11.27,313.32,2004-10-02 22:00:00
37.36,89.52,81.99,72.1,10.2,62.12,58.19,16.72,77.39,31.2,351.85,2004-10-02 23:00:00
62.06,36.18,8.44,52.48,30.66,7.13,19.85,61.89,10.14,8.75,152.97,2004-10-03 00:00:00
94.4,10.75,37.61,13.34,93.93,48.12,11.11,76.88,78.08,90.12,295.07,2004-10-03 01:00:00
70.57,5.47,55.03,38.4,74.86,59.09,72.52,18.04,43.71,43.21,336.34,2004-10-03 02:00:00
98.1,1.91,81.6,9.71,8.04,32.82,70.08,67.84,62.79,77.46,286.82,2004-10-03 03:00:00
23.24,63.38,63.8,65.43,59.45,22.15,91.43,97.6,68.92,44.41,401.05,2004-10-03 04:00:00
53.72,10.84,36.34,97.61,54.77,56.06,95.4,88.64,56.87,26.9,387.36,2004-10-03 05:00:00
11.69,86.37,92.01,49.43,9.45,60.62,36.75,15.79,91.91,23.94,332.33,2004-10-03 06:00:00
71.12,42.94,82.79,70.08,12.32,44.96,25.98,71.36,54.47,34.02,299.27,2004-10-03 07:00:00
32.95,11.45,21.38,71.35,60.99,35.56,83.61,48.44,79.44,78.12,363.64,2004-10-03 08:00:00
84.8,84.98,67.91,74.94,77.69,16.92,30.02,10.42,18.94,77.83,318.18,2004-10-03 09:00:00
94.71,67.36,88.6,31.8,84.58,33.88,89.42,79.8,98.36,82.73,459.38,2004-10-03 10:00:00
39.82,11.01,87.43,57.12,85.81,38.71,2.89,5.24,67.05,11.45,280.91,2004-10-03 11:00:00
74.55,41.94,56.31,80.12,25.31,41.29,72.96,91.84,29.03,62.27,347.57,2004-10-03 12:00:00
95.12,64.89,89.28,93.97,92.93,75.85,55.21,9.68,22.27,25.58,430.02,2004-10-03 13:00:00
3.33,10.19,29.48,9.07,16.95,5.44,41.65,82.13,81.22,90.49,213.81,2004-10-03 14:00:00
74.56,24.44,70.24,75.38,54.31,80.7,7.13,59.48,47.99,80.52,335.43,2004-10-03 15:00:00
12.8,21.26,55.87,94.72,8.32,74.34,20.54,10.54,39.48,58.31,283.43,2004-10-03 16:00:00
82.7,63.47,49.17,28.57,29.26,77.06,11.41,14.65,71.97,96.1,300.95,2004-10-03 17:00:00
12.02,60.94,23.92,2.58,83.23,50.86,2.39,89.55,53.57,73.71,272.87,2004-10-03 18:00:00
42.35,18.49,46.56,28.77,29.67,64.39,9.41,39.7,54.66,70.99,263.24,2004-10-03 19:00:00
63.29,88.62,99.24,93.74,76.42,68.6,3.54,53.35,66.37,41.29,405.08,2004-10-03 20:00:00
38.48,54.25,90.66,26.09,39.91,65.31,18.6,83.49,66.61,35.23,335.08,2004-10-03 21:00:00
72.22,27.93,77.45,7.07,42.68,26.16,81.67,75.27,84.19,65.16,356.32,2004-10-03 22:00:00
79.53,43.88,67.81,3.11,88.07,68.48,86.61,77.09,28.64,27.29,399.83,2004-10-03 23:00:00
79.96,18.47,11.07,1.5,29.84,9.93,80.17,48.45,25.25,60.21,224.26,2004-10-04 00:00:00
7.04,72.61,50.14,0.65,31.92,75.02,18.81,96.19,89.66,77.82,321.76,2004-10-04 01:00:00
7.85,35.38,29.82,13.76,99.96,14.72,31.53,88.01,14.44,46.95,253.34,2004-10-04 02:00:00
97.57,24.73,70.31,8.0,60.09,33.9,69.96,43.29,29.9,54.6,289.58,2004-10-04 03:00:00
13.97,81.44,75.07,54.5,36.7,91.52,63.45,28.48,80.67,63.5,429.73,2004-10-04 04:00:00
12.7,11.42,93.81,28.79,66.35,3.64,55.65,23.11,13.96,77.35,291.28,2004-10-04 05:00:00
80.95,71.52,1.12,28.49,36.1,69.09,75.55,62.79,78.91,42.73,321.69,2004-10-04 06:00:00
54.18,6.43,42.72,43.26,61.15,37.79,23.85,23.76,13.39,70.1,251.0,2004-10-04 07:00:00
62.26,57.92,53.1,36.75,76.87,92.2,44.0,40.91,16.27,67.07,375.12,2004-10-04 08:00:00
55.81,98.8,58.43,28.86,56.29,98.47,72.33,12.86,34.32,29.87,395.56,2004-10-04 09:00:00
85.68,61.12,81.01,17.62,90.8,5.83,37.48,1.41,18.43,96.22,296.31,2004-10-04 10:00:00
7.85,14.54,92.48,71.02,40.7,6.88,78.5,49.27,32.3,36.08,298.19,2004-10-04 11:00:00
50.53,55.12,81.81,77.17,76.71,72.93,75.78,67.76,86.8,55.75,469.86,2004-10-04 12:00:00
52.08,70.13,16.6,77.7,93.62,29.63,61.1,3.26,76.58,55.97,366.78,2004-10-04 13:00:00
67.37,14.3,80.95,25.59,68.48,59.31,65.38,5.02,74.19,79.52,361.91,2004-10-04 14:00:00
47.48,40.89,34.25,92.79,75.51,69.86,92.56,34.88,63.01,68.61,429.57,2004-10-04 15:00:00
99.62,42.72,40.02,8.45,9.85,51.18,17.12,7.29,96.49,95.14,252.66,2004-10-04 16:00:00
32.53,78.99,87.25,46.47,22.37,12.98,14.08,79.69,38.44,69.35,275.94,2004-10-04 17:00:00
53.87,39.47,12.38,33.34,84.02,81.14,2.84,14.03,75.59,33.57,278.55,2004-10-04 18:00:00
64.36,56.27,65.21,5.37,93.11,2.1,0.8,22.62,99.35,7.25,238.17,2004-10-04 19:00:00
87.45,15.91,10.91,77.9,84.67,79.22,24.1,87.98,7.19,34.2,303.54,2004-10-04 20:00:00
46.32,6.77,57.98,55.94,99.22,62.17,39.75,79.02,33.5,53.29,357.25,2004-10-04 21:00:00
5.55,32.27,52.81,70.23,9.9,79.72,90.02,28.1,76.53,18.03,342.4,2004-10-04 22:00:00
52.34,79.76,38.65,2.63,54.0,84.47,10.83,2.96,80.9,26.71,261.58,2004-10-04 23:00:00
36.43,8.7,9.66,61.45,55.22,29.24,45.27,38.82,69.51,86.21,286.66,2004-10-05 00:00:00
76.51,0.44,9.96,42.94,85.18,23.7,87.9,11.0,7.26,91.34,273.74,2004-10-05 01:00:00
16.2,46.38,32.6,14.76,63.21,96.37,65.81,35.37,71.18,14.32,334.77,2004-10-05 02:00:00
58.0,46.95,36.0,73.96,11.85,53.28,85.44,20.17,26.45,66.07,331.45,2004-10-05 03:00:00
77.26,28.33,35.99,73.99,28.53,66.62,15.88,41.13,68.87,45.99,269.15,2004-10-05 04:00:00
1.92,40.64,28.83,10.13,0.91,4.55,94.92,74.98,93.97,11.48,254.03,2004-10-05 05:00:00
57.05,8.33,2.68,46.63,64.63,6.36,36.51,9.02,36.21,47.18,178.39,2004-10-05 06:00:00
33.75,57.62,58.46,33.29,38.96,44.11,37.57,76.06,13.99,85.7,297.08,2004-10-05 07:00:00
33.13,72.4,88.38,88.75,45.24,25.66,60.58,18.4,79.06,71.13,397.44,2004-10-05 08:00:00
79.56,43.33,55.74,10.27,68.76,48.68,50.92,84.7,77.23,53.52,336.49,2004-10-05 09:00:00
35.51,44.64,35.08,15.16,64.58,69.15,97.12,45.57,99.73,18.71,361.11,2004-10-05 10:00:00
65.66,99.48,64.03,45.24,51.53,84.55,93.91,45.39,77.24,93.37,485.52,2004-10-05 11:00:00
28.21,49.32,99.54,35.35,61.97,65.7,15.41,80.66,41.29,50.03,352.83,2004-10-05 12:00:00
64.28,41.05,32.51,54.64,34.68,43.41,10.84,84.47,41.17,8.28,242.55,2004-10-05 13:00:00
79.0,1.96,59.93,70.27,19.12,13.13,11.39,99.33,75.51,31.27,242.02,2004-10-05 14:00:00
33.56,64.86,45.77,27.13,5.71,78.39,88.82,20.6,6.34,11.86,286.12,2004-10-05 15:00:00
41.43,29.93,7.35,45.49,20.39,6.69,65.79,57.25,82.64,30.23,214.88,2004-10-05 16:00:00
13.58,36.02,77.87,24.17,25.5,14.76,98.65,96.73,65.81,21.48,319.73,2004-10-05 17:00:00
76.66,58.39,74.96,86.04,31.85,91.37,89.86,54.71,68.46,41.1,461.44,2004-10-05 18:00:00
65.51,54.9,32.28,32.28,65.17,95.66,20.15,39.25,80.57,12.3,304.44,2004-10-05 19:00:00
99.42,67.81,91.08,83.81,77.71,3.29,40.65,20.19,87.13,68.03,385.42,2004-10-05 20:00:00
10.71,35.96,6.93,74.0,41.83,23.44,51.77,4.2,25.73,17.53,217.65,2004-10-05 21:00:00
93.06,37.71,58.45,50.29,65.92,27.91,12.08,8.15,19.34,48.28,235.81,2004-10-05 22:00:00
23.6,43.4,2.93,62.76,87.82,4.76,21.8,31.78,28.72,4.04,185.91,2004-10-05 23:00:00
10.66,91.25,71.14,95.84,44.05,87.9,81.65,87.49,3.92,65.25,468.4,2004-10-06 00:00:00
56.66,54.52,50.44,79.6,96.81,82.89,87.04,48.39,69.06,41.56,471.03,2004-10-06 01:00:00
36.03,89.53,90.52,68.22,83.78,36.04,43.38,82.1,39.81,4.0,367.19,2004-10-06 02:00:00
35.33,39.82,15.46,34.41,93.44,85.85,44.59,70.99,15.18,75.26,342.07,2004-10-06 03:00:00
47.58,72.26,64.4,23.28,83.47,57.22,78.42,9.4,61.54,29.19,375.09,2004-10-06 04:00:00
86.09,94.95,5.58,72.43,10.3,85.75,12.45,19.5,25.16,72.78,298.47,2004-10-06 05:00:00
29.25,59.61,57.19,40.23,53.95,11.82,87.62,20.71,88.02,51.87,349.58,2004-10-06 06:00:00
61.39,25.73,22.23,49.07,26.74,42.31,44.02,27.09,29.17,97.29,254.44,2004-10-06 07:00:00
58.75,83.19,4.57,0.19,51.91,82.68,61.09,61.88,13.94,97.86,326.65,2004-10-06 08:00:00
52.97,10.26,41.42,7.2,41.81,71.16,32.35,31.31,51.43,49.85,249.63,2004-10-06 09:00:00
46.71,51.68,4.8,47.43,99.2,76.43,28.76,67.77,32.99,19.15,315.92,2004-10-06 10:00:00
77.36,20.96,85.86,38.04,75.68,25.96,65.27,21.25,2.18,81.46,332.09,2004-10-06 11:00:00
85.62,88.06,3.63,76.09,83.59,31.17,47.05,40.79,44.01,84.67,350.27,2004-10-06 12:00:00
41.79,30.24,13.04,67.48,8.42,6.12,68.16,69.43,19.91,95.72,271.67,2004-10-06 13:00:00
78.78,68.64,75.43,41.19,45.56,87.02,2.54,80.24,44.76,46.4,361.57,2004-10-06 14:00:00
32.57,60.71,67.57,16.08,56.57,46.49,78.19,54.53,42.96,52.89,339.51,2004-10-06 15:00:00
49.06,93.52,31.19,3.73,66.2,60.38,91.0,11.75,52.26,15.08,322.17,2004-10-06 16:00:00
45.57,79.94,85.74,83.39,54.74,63.4,55.16,56.12,88.52,20.93,413.48,2004-10-06 17:00:00
43.88,61.01,76.54,76.19,11.72,22.19,91.15,35.75,0.27,19.98,309.31,2004-10-06 18:00:00
96.96,30.97,61.37,72.66,64.66,37.76,43.04,83.8,66.28,2.34,318.81,2004-10-06 19:00:00
20.35,28.63,36.55,57.69,36.65,82.5,47.38,50.22,42.74,31.05,302.07,2004-10-06 20:00:00
72.48,22.96,68.95,52.97,10.23,1.8,16.94,76.1,38.46,80.49,225.49,2004-10-06 21:00:00
50.19,3.27,84.61,93.63,7.42,20.84,71.56,99.72,87.63,9.89,357.21,2004-10-06 22:00:00
60.72,66.52,63.08,56.81,29.22,66.85,72.85,57.58,49.72,21.9,353.47,2004-10-06 23:00:00
54.47,12.83,7.27,77.79,67.63,64.9,92.81,38.08,39.97,41.37,326.49,2004-10-07 00:00:00
46.53,51.28,77.8,21.77,43.41,50.51,16.91,70.19,5.63,58.59,275.0,2004-10-07 01:00:00
20.21,0.85,31.58,42.91,81.73,40.78,91.54,84.25,19.27,15.57,302.87,2004-10-07 02:00:00
24.38,35.97,58.35,12.41,53.2,58.08,66.09,55.01,82.52,64.16,347.73,2004-10-07 03:00:00
92.46,70.09,43.61,20.97,1.05,9.04,18.97,21.64,74.2,38.61,190.88,2004-10-07 04:00:00
32.45,5.24,53.87,61.29,87.79,50.28,0.77,6.53,27.1,13.92,243.87,2004-10-07 05:00:00
77.06,10.79,16.08,66.68,23.96,96.91,86.32,74.45,34.31,5.68,310.77,2004-10-07 06:00:00
33.64,37.67,12.74,12.06,66.81,23.24,67.8,54.83,90.15,79.72,294.89,2004-10-07 07:00:00
15.14,61.02,65.31,86.21,64.1,14.07,25.84,63.76,91.19,89.15,376.27,2004-10-07 08:00:00
35.92,83.07,51.13,46.43,35.09,67.82,59.96,37.47,76.28,37.93,350.91,2004-10-07 09:00:00
58.44,39.24,11.69,16.12,65.67,81.12,46.85,32.56,33.65,59.76,290.49,2004-10-07 10:00:00
46.77,0.07,77.15,14.23,67.48,34.42,57.8,85.51,15.43,77.76,308.68,2004-10-07 11:00:00
3.83,92.14,20.16,79.44,6.72,32.7,63.35,65.88,69.88,35.09,305.09,2004-10-07 12:00:00
66.6,42.85,56.59,54.72,16.81,84.66,86.71,20.37,41.65,46.49,340.74,2004-10-07 13:00:00
54.89,2.23,75.88,86.2,14.22,89.66,85.09,54.23,27.47,20.75,387.96,2004-10-07 14:00:00
48.91,50.72,65.19,80.16,93.45,79.63,90.9,49.94,3.89,5.18,424.71,2004-10-07 15:00:00
26.85,61.4,33.52,16.61,85.05,98.5,1.66,8.94,49.93,33.77,290.98,2004-10-07 16:00:00
78.22,65.43,6.85,54.49,33.65,96.51,47.53,92.77,3.02,10.33,319.03,2004-10-07 17:00:00
38.63,88.7,54.46,82.41,28.35,11.15,24.6,64.53,87.14,45.5,315.58,2004-10-07 18:00:00
19.36,63.76,19.69,57.03,10.23,81.11,80.52,54.13,3.82,28.02,311.8,2004-10-07 19:00:00
13.83,52.35,10.17,86.97,85.02,15.61,69.49,69.65,39.68,15.3,324.12,2004-10-07 20:00:00
13.21,73.95,22.02,60.35,86.59,59.31,97.4,64.55,31.46,85.25,430.25,2004-10-07 21:00:00
31.09,97.16,47.77,95.32,18.36,1.14,19.61,9.84,73.4,26.45,249.23,2004-10-07 22:00:00
63.95,66.87,68.82,83.26,14.9,5.05,2.97,10.38,37.92,96.74,252.73,2004-10-07 23:00:00
35.32,45.29,81.44,91.86,97.14,82.65,50.25,22.95,59.84,19.68,435.16,2004-10-08 00:00:00
5.57,91.94,48.48,50.82,60.92,45.14,44.44,91.51,81.65,21.26,360.44,2004-10-08 01:00:00
29.18,66.06,57.11,76.62,72.76,70.85,88.02,76.66,24.28,87.28,440.89,2004-10-08 02:00:00
33.55,91.09,82.43,7.41,77.13,50.01,97.71,45.84,6.7,29.31,372.5,2004-10-08 03:00:00
43.02,59.19,15.21,51.51,48.35,83.67,30.24,44.95,38.86,63.22,311.52,2004-10-08 04:00:00
83.62,67.56,46.5,63.78,32.22,14.41,31.97,44.37,43.93,73.76,265.86,2004-10-08 05:00:00
93.63,38.9,8.64,3.34,0.4,93.81,99.56,5.14,35.82,66.93,299.38,2004-10-08 06:00:00
17.89,59.44,81.36,85.81,70.64,8.18,34.84,96.73,19.28,45.39,328.4,2004-10-08 07:00:00
33.42,20.55,32.35,18.95,87.73,17.44,62.35,94.23,95.26,60.04,335.57,2004-10-08 08:00:00
27.09,24.79,74.75,98.07,7.76,78.95,12.3,29.82,56.66,29.72,318.55,2004-10-08 09:00:00
65.03,41.72,21.91,53.09,2.4,74.11,52.23,94.67,10.28,73.23,285.94,2004-10-08 10:00:00
30.1,37.31,34.85,35.8,43.08,2.1,84.68,88.18,3.96,77.6,286.36,2004-10-08 11:00:00
7.23,80.78,61.3,30.64,61.39,50.66,63.58,47.54,77.29,4.53,352.12,2004-10-08 12:00:00
34.43,55.93,58.82,16.95,7.45,2.1,41.3,33.04,56.78,44.95,208.29,2004-10-08 13:00:00
39.41,84.33,62.15,64.61,38.18,77.68,15.21,40.2,4.72,11.54,313.39,2004-10-08 14:00:00
8.15,44.14,69.73,31.27,2.66,70.72,20.74,72.27,0.74,31.23,250.26,2004-10-08 15:00:00
62.12,87.12,75.41,44.96,71.85,53.75,81.34,77.21,97.59,10.49,433.9,2004-10-08 16:00:00
34.07,19.24,63.08,66.4,20.38,42.16,60.22,65.9,10.26,92.11,327.98,2004-10-08 17:00:00
3.41,97.29,31.63,31.63,44.6,69.5,15.96,25.5,96.16,87.68,338.12,2004-10-08 18:00:00
21.24,57.3,20.36,55.01,36.58,36.24,63.51,25.18,40.43,92.53,299.79,2004-10-08 19:00:00
75.54,38.33,23.03,65.9,80.77,86.08,56.43,51.68,71.96,17.58,359.6,2004-10-08 20:00:00
85.21,7.39,60.3,58.97,31.07,3.55,71.79,2.42,17.96,54.42,241.57,2004-10-08 21:00:00
94.0,6.59,57.88,32.89,66.94,95.29,26.86,95.59,87.06,60.71,356.15,2004-10-08 22:00:00
75.82,86.49,80.35,32.67,81.26,31.35,86.71,25.55,57.23,69.29,416.62,2004-10-08 23:00:00
42.58,78.3,92.54,18.63,3.34,62.65,60.22,34.13,78.55,82.61,354.39,2004-10-09 00:00:00
33.2,68.23,64.2,34.26,96.91,34.64,62.03,38.01,1.18,9.16,313.49,2004-10-09 01:00:00
23.23,81.22,44.21,58.86,94.39,14.7,86.18,37.92,33.75,62.55,382.03,2004-10-09 02:00:00
89.86,34.85,76.14,1.92,62.31,63.06,55.61,93.78,93.86,34.21,359.72,2004-10-09 03:00:00
45.64,79.24,84.39,41.8,34.9,82.06,37.69,40.52,13.55,54.29,362.79,2004-10-09 04:00:00
32.64,59.06,44.82,74.81,27.78,17.2,70.3,38.41,56.36,94.11,324.51,2004-10-09 05:00:00
48.41,15.24,42.67,47.85,76.6,19.52,34.69,5.0,70.2,74.39,271.22,2004-10-09 06:00:00
45.72,53.83,74.98,26.83,60.7,96.39,65.8,7.81,29.03,51.91,376.44,2004-10-09 07:00:00
7.27,67.66,65.42,87.63,50.0,69.21,18.2,0.29,17.23,6.22,323.41,2004-10-09 08:00:00
42.77,46.83,64.45,14.08,21.47,79.83,57.65,2.94,84.84,62.98,323.65,2004-10-09 09:00:00
18.66,25.21,55.35,56.08,80.52,35.86,54.93,58.25,55.87,7.29,305.02,2004-10-09 10:00:00
